Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
38280588,01/22/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10456,1305 SHERIDAN AVENUE,SHERIDAN AVENUE,,,,,LATLONG,BRONX,,N/A,Assigned,02/21/2018 09:27:05 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/26/2018 11:43:47 AM,01 BRONX,BRONX,1007878,244050,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83650457724251,-73.91461190144712,"(40.83650457724251, -73.91461190144712)"
38280701,01/22/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11236,1603 EAST   91 STREET,EAST   91 STREET,AVENUE N,SEAVIEW AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,02/21/2018 08:14:55 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/24/2018 09:19:22 AM,18 BROOKLYN,BROOKLYN,1013247,169568,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.632054084128576,-73.89553015860028,"(40.632054084128576, -73.89553015860028)"
38281683,01/23/2018 12:00:00 AM,01/25/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,Parking Lot/Garage,11224,2773 WEST 16TH STREET,WEST 16TH STREET,,,,,LATLONG,BROOKLYN,,N/A,Closed,02/22/2018 12:22:37 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/25/2018 12:00:00 AM,13 BROOKLYN,BROOKLYN,988706,150489,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.57973246806539,-73.98395858800393,"(40.57973246806539, -73.98395858800393)"
38282008,01/22/2018 12:00:00 AM,01/23/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11203,858 LINDEN BOULEVARD,LINDEN BOULEVARD,EAST 54 STREET,EAST 55 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,02/21/2018 12:07:09 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 12:00:00 AM,17 BROOKLYN,BROOKLYN,1004727,177580,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65406908646098,-73.92620151695519,"(40.65406908646098, -73.92620151695519)"
38282047,01/22/2018 12:00:00 AM,01/25/2018 01:44:07 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,1-2 Family Dwelling,11232,201 29 STREET,29 STREET,4 AVENUE,5 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,02/21/2018 01:11:05 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/25/2018 01:44:07 PM,07 BROOKLYN,BROOKLYN,984515,178805,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65745511493873,-73.99904489972518,"(40.65745511493873, -73.99904489972518)"
38282161,01/22/2018 12:00:00 AM,01/22/2018 12:01:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10310,179 DAVIS AVENUE,DAVIS AVENUE,STEBBINS AVE,WALNUT ST,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",01/22/2018 12:01:00 AM,01 STATEN ISLAND,STATEN ISLAND,953761,172356,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63970153512873,-74.10985778230041,"(40.63970153512873, -74.10985778230041)"
38282200,01/22/2018 12:00:00 AM,01/23/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11226,50 EAST   32 STREET,EAST   32 STREET,CHURCH AVENUE,SNYDER AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,02/21/2018 08:58:42 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 12:00:00 AM,17 BROOKLYN,BROOKLYN,998805,176003,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64975227946517,-73.9475476212774,"(40.64975227946517, -73.9475476212774)"
38282630,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Other Animal,1-2 Family Dwelling,11416,101-50 102 STREET,102 STREET,101 AVENUE,103 AVENUE,,,ADDRESS,Ozone Park,,N/A,Assigned,02/22/2018 05:18:25 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/24/2018 10:00:56 AM,09 QUEENS,QUEENS,1028458,189022,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.685388094390134,-73.84060081779381,"(40.685388094390134, -73.84060081779381)"
38283495,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Other (Explain Below),10301,,,,,WESTERVELT AVENUE,CORSON AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Assigned,02/22/2018 02:12:47 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 02:24:13 PM,01 STATEN ISLAND,STATEN ISLAND,961513,171667,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.637833670529425,-74.08192351956532,"(40.637833670529425, -74.08192351956532)"
38283515,01/23/2018 12:00:00 AM,01/26/2018 12:00:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,11419,115-22 LIBERTY AVENUE,LIBERTY AVENUE,115 STREET,116 STREET,,,ADDRESS,South Richmond Hill,,N/A,Closed,02/06/2018 07:53:11 AM,"The Department of Health and Mental Hygiene will review your complaint within 24 hours.  Complaints of this type usually result in complainant contact and/or inspection by the agency. Initial status will be available 14 days after the date of your complaint by calling 311. If you are experiencing medical symptoms, please seek medical attention or consult the NYC Poison Control Center which can be reached through 311.   Please note your Service Request number for future reference.",01/26/2018 04:37:29 PM,10 QUEENS,QUEENS,1032101,189166,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68576439562681,-73.82746439483222,"(40.68576439562681, -73.82746439483222)"
38283574,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,Commercial Building,10025,50 WEST   93 STREET,WEST   93 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,,,ADDRESS,NEW YORK,,N/A,Assigned,02/22/2018 09:36:46 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 09:57:32 AM,07 MANHATTAN,MANHATTAN,993245,227215,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79032423063705,-73.96751595238567,"(40.79032423063705, -73.96751595238567)"
38283578,01/23/2018 12:00:00 AM,01/25/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Other (Explain Below),10451,705 GERARD AVENUE,GERARD AVENUE,EAST 153 STREET,NYCTA SUBWAY,,,ADDRESS,BRONX,,N/A,Closed,02/22/2018 08:59:42 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/25/2018 12:00:00 AM,04 BRONX,BRONX,1004411,239402,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82375574898819,-73.92715508892438,"(40.82375574898819, -73.92715508892438)"
38283667,01/23/2018 12:00:00 AM,11/15/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10467,2714 WALLACE AVENUE,WALLACE AVENUE,ALLERTON AVENUE,ARNOW AVENUE,,,ADDRESS,BRONX,,N/A,Pending,02/22/2018 09:34:22 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 09:40:55 AM,11 BRONX,BRONX,1021746,254799,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86595936769955,-73.86443494830709,"(40.86595936769955, -73.86443494830709)"
38283668,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,11231,145 PRESIDENT STREET,PRESIDENT STREET,HICKS STREET,HENRY STREET,,,ADDRESS,BROOKLYN,,N/A,Assigned,02/22/2018 08:14:16 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 08:19:28 PM,06 BROOKLYN,BROOKLYN,983980,188136,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68306662346075,-74.00097349477898,"(40.68306662346075, -74.00097349477898)"
38283771,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,10467,3561 DEKALB AVENUE,DEKALB AVENUE,EAST GUN HILL ROAD,EAST 212 STREET,,,ADDRESS,BRONX,,N/A,Assigned,02/22/2018 01:45:37 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 01:49:45 PM,07 BRONX,BRONX,1017608,261246,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.88367098731679,-73.87936357536644,"(40.88367098731679, -73.87936357536644)"
38283772,01/23/2018 12:00:00 AM,01/25/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,11215,557 6TH AVENUE,6TH AVENUE,,,,,LATLONG,BROOKLYN,,N/A,Closed,02/22/2018 09:18:17 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/25/2018 12:00:00 AM,01 BROOKLYN,BROOKLYN,987890,181252,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.664170846073674,-73.98687956591303,"(40.664170846073674, -73.98687956591303)"
38283773,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,10472,1126 MANOR AVENUE,MANOR AVENUE,WATSON AVENUE,WESTCHESTER AVENUE,,,ADDRESS,BRONX,,N/A,Assigned,02/22/2018 08:46:22 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 08:50:54 AM,09 BRONX,BRONX,1018565,240721,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8273323787787,-73.87600773606073,"(40.8273323787787, -73.87600773606073)"
38283953,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11234,2015 MILL AVENUE,MILL AVENUE,,,,,LATLONG,BROOKLYN,,N/A,Assigned,02/22/2018 04:17:36 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 04:21:08 PM,18 BROOKLYN,BROOKLYN,1007822,164027,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61686130428523,-73.91509458156287,"(40.61686130428523, -73.91509458156287)"
38283954,01/23/2018 12:00:00 AM,01/25/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11215,173 8 STREET,8 STREET,3 AVENUE,4 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,02/22/2018 12:52:16 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/25/2018 12:00:00 AM,06 BROOKLYN,BROOKLYN,987121,183980,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.671658880964635,-73.9896502760152,"(40.671658880964635, -73.9896502760152)"
38283972,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11420,131-16 115 AVENUE,115 AVENUE,131 STREET,132 STREET,,,ADDRESS,South Ozone Park,,N/A,Assigned,02/22/2018 07:47:03 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 07:50:07 PM,10 QUEENS,QUEENS,1037067,187022,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67985137737287,-73.80957542499706,"(40.67985137737287, -73.80957542499706)"
38284030,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11419,107-41 122 STREET,122 STREET,107 AVENUE,109 AVENUE,,,ADDRESS,South Richmond Hill,,N/A,Assigned,02/22/2018 01:59:05 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 02:05:30 PM,10 QUEENS,QUEENS,1034152,188566,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68410621037536,-73.82007360014173,"(40.68410621037536, -73.82007360014173)"
38284035,01/23/2018 12:00:00 AM,01/12/2018 02:04:56 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10310,818 POST AVENUE,POST AVENUE,DRIPROCK STREET,DUBOIS AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,02/22/2018 11:44:54 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 11:56:58 AM,01 STATEN ISLAND,STATEN ISLAND,948626,169224,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.631085705670124,-74.12834362441546,"(40.631085705670124, -74.12834362441546)"
38284483,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10456,735 EAST 163RD STREET,EAST 163RD STREET,,,,,LATLONG,BRONX,,N/A,Assigned,02/22/2018 03:28:23 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 03:31:15 PM,01 BRONX,BRONX,1010718,239143,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.823028220557646,-73.90436792880287,"(40.823028220557646, -73.90436792880287)"
38284993,01/23/2018 12:00:00 AM,01/23/2018 03:07:19 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10312,4318 AMBOY ROAD,AMBOY ROAD,OLD AMBOY ROAD,RIDGECREST AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,02/06/2018 02:31:03 PM,"The Department of Health and Mental Hygiene will review your complaint within 24 hours.  Complaints of this type usually result in complainant contact and/or inspection by the agency. Initial status will be available 14 days after the date of your complaint by calling 311. If you are experiencing medical symptoms, please seek medical attention or consult the NYC Poison Control Center which can be reached through 311.   Please note your Service Request number for future reference.",01/23/2018 03:07:12 PM,03 STATEN ISLAND,STATEN ISLAND,939736,138073,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.54554236495104,-74.1601666190156,"(40.54554236495104, -74.1601666190156)"
38285161,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11378,73-21 52 ROAD,52 ROAD,73 STREET,74 STREET,,,ADDRESS,Maspeth,,N/A,Assigned,02/22/2018 03:13:29 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 03:20:53 PM,05 QUEENS,QUEENS,1014799,206456,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.733297935333454,-73.8897714134092,"(40.733297935333454, -73.8897714134092)"
38285218,01/23/2018 12:00:00 AM,12/20/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11225,1040 UNION STREET,UNION STREET,FRANKLIN AVENUE,BEDFORD AVENUE,,,ADDRESS,BROOKLYN,,N/A,Pending,02/22/2018 09:15:46 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,12/20/2017 12:00:00 AM,09 BROOKLYN,BROOKLYN,996070,183228,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66958738422389,-73.95739117288831,"(40.66958738422389, -73.95739117288831)"
38285228,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10458,361 EAST  188 STREET,EAST  188 STREET,MARION AVENUE,WEBSTER AVENUE,,,ADDRESS,BRONX,,N/A,Assigned,02/22/2018 04:55:47 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 05:02:31 PM,05 BRONX,BRONX,1013639,252670,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86014662358531,-73.89375473461484,"(40.86014662358531, -73.89375473461484)"
38285229,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11374,99-44 62 AVENUE,62 AVENUE,99 STREET,102 STREET,,,ADDRESS,Rego Park,,N/A,Assigned,02/22/2018 12:56:36 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 01:00:18 PM,06 QUEENS,QUEENS,1023609,207125,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73509935689471,-73.8579788213209,"(40.73509935689471, -73.8579788213209)"
38285277,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10029,1581 PARK AVENUE,PARK AVENUE,EAST 112 STREET,EAST 115 STREET,,,ADDRESS,NEW YORK,,N/A,Assigned,02/22/2018 01:27:47 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 01:31:00 PM,11 MANHATTAN,MANHATTAN,999574,229779,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.797353007746345,-73.94465390479887,"(40.797353007746345, -73.94465390479887)"
38285288,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11214,11 BAY 34TH STREET,BAY 34TH STREET,,,,,LATLONG,BROOKLYN,,N/A,Assigned,02/22/2018 01:22:56 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 01:25:54 PM,11 BROOKLYN,BROOKLYN,986769,157755,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.59967694739354,-73.99092899753052,"(40.59967694739354, -73.99092899753052)"
38285289,01/23/2018 12:00:00 AM,01/19/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10454,587 EAST  137 STREET,EAST  137 STREET,ST ANNS AVENUE,CYPRESS AVENUE,,,ADDRESS,BRONX,,N/A,Pending,02/22/2018 11:42:33 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/19/2018 12:00:00 AM,01 BRONX,BRONX,1007136,232887,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.805867263504844,-73.91733144972179,"(40.805867263504844, -73.91733144972179)"
38285524,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,10031,619 WEST  144 STREET,WEST  144 STREET,BROADWAY,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,N/A,Assigned,02/22/2018 10:19:38 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/24/2018 12:00:00 AM,09 MANHATTAN,MANHATTAN,997691,240206,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8259752821912,-73.95143390475019,"(40.8259752821912, -73.95143390475019)"
38285620,01/23/2018 12:00:00 AM,01/24/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,11222,56 JEWEL STREET,JEWEL STREET,NORMAN AVENUE,MESEROLE AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,02/22/2018 12:58:15 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/24/2018 12:00:00 AM,01 BROOKLYN,BROOKLYN,998975,204289,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72739055090895,-73.94687316358133,"(40.72739055090895, -73.94687316358133)"
38285762,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,Office Building,10038,160 WATER STREET,WATER STREET,FLETCHER STREET,JOHN STREET,,,ADDRESS,NEW YORK,,N/A,Assigned,02/22/2018 02:55:48 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 02:58:42 PM,01 MANHATTAN,MANHATTAN,982699,196656,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70645191622619,-74.0055941484599,"(40.70645191622619, -74.0055941484599)"
38285863,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Other Animal,3+ Family Apartment Building,11414,87-10 149 AVENUE,149 AVENUE,85 STREET,SOUTH CONDUIT AVENUE,,,ADDRESS,Howard Beach,,N/A,Assigned,02/22/2018 04:07:39 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 04:17:01 PM,10 QUEENS,QUEENS,1026413,183352,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.669835227018645,-73.8480098575509,"(40.669835227018645, -73.8480098575509)"
